,HasTpm,Census_OSInstallLanguageIdentifier,LocaleEnglishNameIdentifier,EngineVersion,UacLuaenable,Census_MDC2FormFactor,Census_IsSecureBootEnabled,Census_OSVersion,Census_GenuineStateName,Census_InternalPrimaryDisplayResolutionHorizontal,RtpStateBitfield,Census_ActivationChannel,GeoNameIdentifier,Census_OSUILocaleIdentifier,Census_OSEdition,AVProductsInstalled,Census_FirmwareManufacturerIdentifier,Census_OEMNameIdentifier,Census_SystemVolumeTotalCapacity,Census_OSVersion_0
7980,1,0.014786,0.01521,0.4119,0,0,0,0.01149,0,1920.0,0,0,0.01536,0.014824,0,1.0,0.3025,0.003046,953367.0,0
7981,1,0.3562,0.001472,0.4119,0,1,1,0.1584,0,1920.0,0,2,0.001778,0.0423,1,1.0,0.3025,0.0943,953093.0,0
7982,1,0.3562,0.2347,0.4119,0,1,0,0.1009,0,1366.0,0,0,0.1718,0.3555,1,1.0,0.006595999999999999,0.10034,204443.0,0
7983,1,0.01895,0.01933,0.4119,0,1,1,0.003027,0,1366.0,0,0,0.01938,0.01913,1,1.0,0.3025,0.02275,458062.0,0
7984,1,0.3562,0.2347,0.01527,0,1,0,9.73e-05,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.3025,0.0943,97324.0,0
7985,1,0.04523,0.04593,0.4119,0,1,1,0.1009,0,1920.0,0,2,0.04587,0.04578,4,1.0,0.3025,0.0943,121218.0,0
7986,1,0.04523,0.04593,0.02391,0,1,1,0.005714,0,1366.0,0,2,0.04587,0.04578,4,1.0,0.138,0.1444,102400.0,0
7987,1,0.00941,0.00941,0.431,0,1,1,0.1584,0,2560.0,1,0,0.00949,0.009445,1,2.0,0.00131,0.001327,106997.0,0
7988,1,0.04523,0.04593,0.431,0,1,0,0.0001065,0,1920.0,0,0,0.04587,0.04578,0,1.0,0.138,0.1444,237113.0,0
7989,1,0.002022,0.0029530000000000003,0.4119,0,1,0,0.016980000000000002,0,1366.0,0,3,0.004227000000000001,0.002062,0,1.0,0.138,0.1444,101850.0,0
7990,1,0.014786,0.01521,0.4119,0,1,1,0.019,0,1366.0,0,0,0.01536,0.014824,1,2.0,0.1317,0.1038,456328.0,0
7991,1,0.3562,0.009155,0.431,0,1,0,0.1584,0,1366.0,0,0,0.0088,0.3555,0,1.0,0.01234,0.03412,238473.0,0
7992,1,0.0024760000000000003,0.003086,0.431,0,1,0,0.1584,0,1366.0,0,2,0.003553,0.0025440000000000003,0,1.0,0.138,0.1444,475925.0,0
7993,1,0.3562,0.2347,0.4119,0,1,0,0.1009,0,1366.0,0,0,0.0071,0.3555,8,1.0,0.3025,0.0943,95888.0,0
7994,1,0.04846,0.000515,0.431,0,1,1,0.1584,0,1366.0,0,2,0.000819,0.04892,0,1.0,0.01197,0.1164,229276.0,0
7995,1,0.116,0.01732,0.431,0,1,0,0.002104,0,1366.0,0,0,0.01743,0.1167,0,1.0,0.10547,0.1063,99449.0,0
7996,1,0.05524,0.0505,0.4119,0,0,1,0.039,0,1920.0,0,0,0.04752,0.0559,1,1.0,0.10547,0.1063,101834.0,0
7997,1,0.3562,0.2347,0.431,0,1,1,0.0527,0,1366.0,1,2,0.1718,0.3555,2,2.0,0.3025,0.0943,952792.0,0
7998,0,0.014786,0.01521,0.4119,0,1,0,0.0004945,0,1366.0,0,0,0.01536,0.014824,1,2.0,0.010254,0.01569,594010.0,0
7999,1,0.04523,0.04593,0.431,0,1,1,0.001873,0,1366.0,1,2,0.01115,0.04578,2,2.0,0.3025,0.0943,476164.0,0
8000,1,,0.0187,0.431,0,1,1,0.00459,0,1366.0,0,0,0.02037,0.3555,2,1.0,0.1317,0.1038,229195.0,0
8001,1,0.3562,0.2347,0.431,0,1,0,0.02399,0,1280.0,0,0,0.1718,0.3555,0,1.0,0.0433,0.1038,304693.0,0
8002,1,0.05524,0.0505,0.4119,0,7,1,0.0204,0,1366.0,0,0,0.04752,0.0559,2,1.0,0.3025,0.002142,50350.0,0
8003,1,0.003302,0.003363,0.4119,0,5,1,0.019,0,1920.0,0,2,0.004063000000000001,0.00331,1,3.0,0.138,0.1444,217321.0,0
8004,1,0.116,0.003128,0.4119,0,1,0,0.0015949999999999998,0,1366.0,0,0,0.0032840000000000005,0.1167,0,1.0,0.0433,0.1038,609928.0,0
8005,1,0.05734,0.04608,0.431,0,1,1,0.02428,0,1366.0,0,0,0.03323,0.0575,1,2.0,0.1317,0.1038,456358.0,0
8006,1,0.116,0.005016,0.4119,0,1,0,0.1584,0,1366.0,0,0,0.005405,0.1167,0,1.0,0.01595,0.03412,940669.0,0
8007,1,0.00808,0.008125,0.431,0,0,0,0.02313,0,1680.0,0,0,0.008223999999999999,0.00811,0,1.0,0.0014880000000000002,0.005436,476438.0,0
8008,1,0.116,0.00263,0.431,0,1,1,0.01547,0,1366.0,0,2,0.00293,0.1167,2,1.0,0.1317,0.1164,304629.0,0
8009,1,0.00808,0.008125,0.431,0,0,0,0.012665,0,1920.0,0,0,0.008223999999999999,0.00811,0,1.0,0.02158,0.001107,113971.0,0
8010,1,0.03745,0.03842,0.431,0,0,0,0.06113,0,1366.0,0,0,0.03867,0.0378,0,2.0,0.002623,0.001499,249450.0,0
8011,1,0.04523,0.04593,0.431,0,1,1,0.1584,0,1920.0,0,2,0.04587,0.04578,4,1.0,0.138,0.1444,102400.0,0
8012,1,0.3562,0.0009656,0.431,0,1,1,0.1009,0,1366.0,0,2,0.001015,0.3555,1,2.0,0.1317,0.1164,461656.0,0
8013,1,0.3562,0.2347,0.431,0,1,1,0.02428,0,1366.0,0,2,0.008095,0.3555,2,1.0,0.10547,0.1063,464167.0,0
8014,1,0.01595,0.013330000000000002,0.431,0,1,0,0.1584,0,1920.0,0,0,0.0143,0.01599,0,1.0,0.1317,0.1164,107073.0,0
8015,1,0.3562,0.00591,0.431,0,1,1,0.1584,0,1366.0,0,2,0.01451,0.3555,2,1.0,0.08966,0.10034,476323.0,0
8016,1,0.3562,0.2347,0.4119,0,0,0,0.1009,0,1920.0,0,1,0.1718,0.3555,0,2.0,0.3025,0.03204,227965.0,0
8017,1,0.02301,0.0238,0.4119,0,1,0,0.02428,0,1366.0,0,0,0.02425,0.02324,0,1.0,0.0433,0.1038,152197.0,0
8018,1,0.116,0.005016,0.431,1,1,1,0.0004694,0,1920.0,0,2,0.005405,0.1167,0,1.0,0.138,0.1444,1880852.0,0
8019,1,0.116,0.01732,0.431,0,1,1,0.0527,1,1366.0,0,0,0.01743,0.1167,1,1.0,0.1317,0.1038,239327.0,0
8020,1,0.3562,0.2347,0.4119,0,1,1,0.007090000000000002,0,1366.0,0,2,0.1718,0.3555,2,1.0,0.3025,0.0943,475863.0,0
8021,1,0.02135,0.02182,0.431,0,1,0,0.0045130000000000005,0,1366.0,0,0,0.02214,0.02147,0,1.0,0.3025,0.0943,476138.0,0
8022,1,0.3562,0.01013,0.02974,0,1,0,0.000977,0,1366.0,0,0,0.01284,0.3555,1,1.0,0.3025,0.01569,133446.0,0
8023,1,0.116,0.003668,0.4119,0,1,1,0.0204,0,1366.0,0,0,0.00402,0.1167,2,1.0,0.08966,0.10034,460710.0,0
8024,1,0.3562,0.2347,0.431,0,4,0,0.0527,0,1920.0,0,0,0.1718,0.3555,2,1.0,0.3025,0.002142,228434.0,0
8025,1,0.3562,0.2347,0.431,0,1,0,0.02313,0,1366.0,0,3,0.1718,0.3555,0,1.0,0.017669999999999998,0.10034,101834.0,0
8026,1,0.3562,0.0187,0.4119,0,0,1,0.0005484,0,1366.0,0,2,0.02037,0.3555,0,1.0,0.01197,0.1164,936483.0,0
8027,1,0.3562,0.2347,0.4119,0,1,1,0.01149,0,1920.0,0,2,0.00953,0.3555,2,1.0,0.08966,0.10034,243057.0,0
8028,1,0.00884,0.00875,0.4119,0,1,1,0.1009,0,1366.0,0,0,0.011284,0.00906,2,1.0,0.3025,0.0943,375863.0,0
8029,1,0.116,0.03827,0.431,0,1,0,0.06113,0,1440.0,0,0,0.03885,0.1167,0,1.0,0.0433,0.1038,304223.0,0
8030,1,0.03745,0.03842,0.4119,0,0,1,0.039,2,1366.0,0,0,0.03867,0.0378,2,1.0,0.3025,0.03476,475509.0,0
8031,1,0.3562,0.2347,0.4119,0,1,0,0.03644,0,1366.0,0,0,0.1718,0.3555,2,1.0,0.3025,0.02275,476389.0,0
8032,1,0.03745,0.03842,0.431,0,1,1,0.002499,0,1366.0,0,0,0.03867,0.0378,2,1.0,0.3025,0.00041,466292.0,0
8033,1,0.3562,0.04608,0.4119,0,1,1,0.01132,0,1366.0,0,2,0.03323,0.0575,1,2.0,0.138,0.1444,905836.0,0
8034,1,0.04523,0.04593,0.4119,0,0,1,0.011246,0,1920.0,0,2,0.04587,0.04578,0,1.0,0.01197,0.1164,120635.0,0
8035,1,0.3562,0.2347,0.431,0,1,1,0.01547,0,1920.0,0,2,0.1718,0.3555,0,1.0,0.10547,0.1063,229876.0,0
8036,1,0.0056,0.006443000000000001,0.4119,0,0,0,0.02556,0,1920.0,0,0,0.0073,0.005642,0,1.0,0.10547,0.1063,113922.0,0
8037,0,0.03745,0.03842,0.431,0,1,0,0.00471,0,1366.0,0,0,0.03867,0.0378,1,1.0,0.08966,0.01569,290809.0,0
8038,1,0.116,0.003128,0.4119,0,2,0,0.0204,0,800.0,0,0,0.0032840000000000005,0.1167,1,1.0,0.1317,0.1038,29252.0,0
8039,1,0.3562,0.2347,0.4119,0,5,0,0.003027,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.3025,0.0943,237669.0,0
8040,1,0.116,0.03738,0.431,0,1,1,0.06113,0,1366.0,0,2,0.03815,0.1167,2,2.0,0.08966,0.10034,475799.0,0
8041,1,0.05734,0.0007099999999999999,0.431,0,2,1,0.0527,0,2736.0,0,2,0.00609,0.0575,0,1.0,0.00948,0.01462,119955.0,0
8042,1,0.04846,0.042,0.431,0,1,1,0.1584,0,1366.0,0,0,0.04034,0.04892,0,1.0,0.1317,0.1164,477765.0,0
8043,1,0.014786,0.01521,0.4119,0,0,0,0.00977,0,1280.0,0,0,0.01536,0.014824,0,1.0,0.008965,0.03204,476460.0,0
8044,1,0.3562,0.2347,0.431,0,1,0,0.1584,0,1366.0,0,0,0.1718,0.3555,1,2.0,0.10547,0.1063,143632.0,0
8045,1,0.04114,0.01551,0.01797,0,4,1,0.002802,0,1600.0,0,2,0.01569,0.0423,2,3.0,0.02158,0.1164,458447.0,0
8046,1,0.04114,0.01551,0.431,0,1,1,0.007090000000000002,0,1280.0,0,2,0.01569,0.0423,2,2.0,0.1317,0.1164,455799.0,0
8047,1,0.3562,0.2347,0.4119,0,1,0,0.002861,2,1366.0,0,3,0.1718,0.3555,0,1.0,0.0433,0.1038,105244.0,0
8048,1,0.3562,0.01021,0.4119,0,0,0,0.001259,0,1920.0,0,0,0.01115,0.3555,1,1.0,0.3025,0.10034,466894.0,0
8049,1,0.00808,0.008125,0.01347,0,1,1,0.0527,0,1920.0,0,2,0.008223999999999999,0.00811,0,2.0,0.138,0.1444,50827.0,0
8050,1,0.05524,0.0505,0.4119,0,8,0,0.016980000000000002,0,1920.0,0,0,0.04752,0.0559,0,1.0,0.3025,0.000124,952439.0,0
8051,1,0.05734,0.04608,0.4119,0,1,0,0.1009,2,1366.0,0,0,0.03323,0.0575,1,1.0,0.138,0.1444,101500.0,0
8052,1,0.02267,0.01817,0.431,0,1,1,0.03644,0,1366.0,0,2,0.01823,0.02272,1,1.0,0.3025,0.0943,380772.0,0
8053,1,0.05734,0.04608,0.4119,0,0,0,0.02428,0,3440.0,0,0,0.03323,0.0575,1,1.0,0.3025,0.03476,238473.0,0
8054,1,0.04114,0.03738,0.01797,0,4,1,0.011246,0,1920.0,0,2,0.03815,0.0423,2,3.0,0.02158,0.1164,939687.0,0
8055,1,0.02135,0.02182,0.431,0,0,0,0.03644,0,1680.0,0,0,0.02214,0.02147,0,2.0,0.3025,0.03476,238014.0,0
8056,1,0.003944,0.00429,0.4119,0,1,0,0.00733,1,1024.0,0,0,0.004593,0.003956,0,1.0,0.138,0.1444,475781.0,0
8057,1,0.005516,0.005954999999999999,0.4119,0,1,0,0.00868,0,1366.0,0,0,0.00658,0.005529999999999999,1,2.0,0.1317,0.1038,453578.0,0
8058,1,0.3562,0.0187,0.431,0,1,0,0.1584,0,1366.0,0,0,0.02037,0.3555,1,1.0,0.10547,0.1063,121488.0,0
8059,1,0.3562,0.2347,0.431,0,1,1,0.0004694,0,1366.0,0,2,0.1718,0.3555,2,2.0,0.138,0.1444,120827.0,0
8060,1,0.3562,0.2347,0.431,0,1,0,0.1584,2,1366.0,0,3,0.1718,0.3555,0,2.0,0.138,0.1444,229522.0,0
8061,1,0.00808,0.008125,0.4119,0,0,0,0.1584,0,1920.0,0,0,0.008223999999999999,0.00811,0,1.0,0.138,0.1444,243647.0,0
8062,1,0.04523,0.04593,0.431,0,1,1,0.01132,0,1920.0,0,2,0.04587,0.04578,4,1.0,0.01595,0.001196,243631.0,0
8063,1,0.116,0.01551,0.02974,0,1,1,0.0389,0,1366.0,0,2,0.01602,0.1167,2,3.0,0.3025,0.0943,952792.0,0
8064,1,0.3562,0.04608,0.431,0,0,0,0.02399,1,800.0,0,0,0.03323,0.3555,0,1.0,0.008965,0.03204,228358.0,0
8065,1,0.3562,0.004917,0.431,0,2,1,0.0527,0,2160.0,0,2,0.00529,0.3555,1,1.0,0.0005690000000000001,0.000701,120963.0,0
8066,1,0.116,0.01551,0.431,0,4,1,0.1584,0,1600.0,0,2,0.01569,0.1167,2,1.0,0.138,0.1444,444331.0,0
8067,1,0.116,0.03827,0.431,0,1,0,0.06113,0,1366.0,0,0,0.03885,0.1167,0,1.0,0.08966,0.10034,459430.0,0
8068,1,0.3562,0.01187,0.4119,0,0,0,0.016980000000000002,0,1920.0,0,2,0.01254,0.3555,2,1.0,,0.1063,,0
8069,1,0.04523,0.04593,0.4119,0,1,1,0.06113,0,1366.0,0,0,0.04587,0.04578,4,1.0,0.138,0.1444,102401.0,0
8070,1,0.001636,0.002731,0.431,0,0,0,0.001034,0,1366.0,0,0,0.006725,0.0016710000000000002,6,1.0,0.3025,0.03476,53860.0,0
8071,1,0.3562,0.2347,0.4119,0,1,1,0.003132,0,1366.0,0,2,0.1718,0.3555,1,1.0,0.005543,0.1444,28542.0,0
8072,1,0.116,0.03827,0.4119,0,1,1,0.02399,0,1366.0,0,2,0.03885,0.1167,1,2.0,0.1317,0.1164,937837.0,0
8073,1,0.3562,0.0187,0.431,0,1,1,0.0019760000000000003,0,1366.0,0,2,0.005047,0.3555,2,1.0,0.3025,0.0943,380772.0,0
8074,1,0.02843,0.02031,0.02391,0,0,1,0.06113,0,1280.0,0,0,0.02072,0.02843,1,1.0,0.3025,0.00207,889834.0,0
8075,1,0.05524,0.0505,0.431,0,0,0,0.0527,0,1920.0,0,1,0.04752,0.0559,0,1.0,0.3025,0.03476,953303.0,0
8076,1,0.02843,0.02031,0.4119,0,1,1,0.1009,0,1600.0,0,0,0.02072,0.02843,1,1.0,0.08966,0.10034,411989.0,0
8077,1,0.116,0.01551,0.4119,0,4,0,0.003,0,1600.0,0,0,0.01602,0.1167,1,1.0,0.01384,0.10034,458838.0,0
8078,1,0.3562,0.2347,0.4119,0,1,1,0.03644,0,1366.0,0,2,0.000242,0.3555,1,3.0,0.10547,0.1063,939478.0,0
8079,1,0.116,0.010284,0.4119,0,1,1,0.06113,0,1366.0,0,0,0.01046,0.1167,2,1.0,0.01234,0.03412,702554.0,0
8080,1,0.04846,0.042,0.431,0,1,0,0.001185,0,1920.0,0,0,0.04034,0.04892,0,1.0,0.10547,0.1063,199500.0,0
8081,1,0.3562,0.2347,0.4119,0,1,0,0.02428,0,1366.0,0,0,0.1718,0.3555,1,1.0,0.138,0.1444,128198.0,0
8082,1,0.116,0.04608,0.431,0,1,1,0.0045130000000000005,0,1366.0,0,0,0.03323,0.1167,2,1.0,0.017669999999999998,0.02275,923831.0,0
8083,1,0.3562,0.2347,0.431,0,1,1,0.1584,0,1920.0,0,2,0.001236,0.3555,1,1.0,0.10547,0.1063,459522.0,0
8084,1,0.116,0.03827,0.4119,0,5,0,0.02556,0,1920.0,0,2,0.03885,0.1167,1,1.0,0.138,0.1444,102402.0,0
8085,1,0.05524,0.0505,0.4119,0,0,0,0.0389,2,1920.0,0,0,0.04752,0.0559,0,2.0,0.3025,0.03476,100000.0,0
8086,1,0.04523,0.04593,0.4119,0,1,1,0.001661,0,1366.0,0,2,0.04587,0.04578,4,2.0,0.138,0.1444,102401.0,0
8087,1,0.3562,0.2347,0.4119,0,1,1,0.0204,0,1366.0,0,2,0.1718,0.3555,1,3.0,0.1317,0.1164,934494.0,0
8088,1,0.05734,0.004063000000000001,0.431,0,0,0,0.02556,0,1600.0,0,2,0.00953,0.0575,0,1.0,0.01197,0.1164,213881.0,0
8089,1,0.3562,0.2347,0.4119,0,1,0,0.039,2,1600.0,0,0,0.0143,0.3555,0,1.0,,0.00201,50649.0,0
8090,1,0.03745,0.03842,0.4119,0,1,1,0.02556,0,1366.0,0,2,0.03867,0.0378,2,1.0,0.3025,0.000594,446823.0,0
8091,1,0.116,0.03827,0.431,0,1,1,0.02512,0,1366.0,0,2,0.03885,0.1167,1,2.0,0.138,0.1444,436846.0,0
8092,1,0.03745,0.03842,0.4119,0,1,0,0.03644,0,1366.0,0,0,0.03867,0.0378,0,1.0,0.017669999999999998,0.10034,475960.0,0
8093,0,0.05524,0.0505,0.431,0,1,1,0.006184,0,1366.0,0,0,0.04752,0.0559,2,2.0,0.08966,0.01569,455192.0,0
8094,1,0.116,0.01732,0.431,0,1,1,0.02428,0,1366.0,0,0,0.01743,0.1167,2,2.0,0.1317,0.1038,926568.0,0
8095,1,0.05734,0.04608,0.007935,0,1,1,0.00733,0,1366.0,0,2,0.03323,0.0575,1,1.0,0.08966,0.10034,199434.0,0
8096,1,0.014786,0.01521,0.431,0,1,1,0.1584,0,1366.0,0,2,0.01536,0.014824,1,2.0,0.3025,0.0943,380411.0,0
8097,1,0.05734,0.04608,0.431,0,1,0,0.1584,0,1366.0,0,0,0.03323,0.0575,0,1.0,0.0433,0.1038,170297.0,0
8098,1,0.3562,0.2347,0.4119,0,5,1,0.1009,0,1366.0,0,2,0.1718,0.3555,2,1.0,0.1317,0.1164,120842.0,0
8099,1,0.3562,0.2347,0.431,0,1,0,0.0527,1,1280.0,0,0,4.8e-05,0.3555,1,1.0,0.3025,0.01569,465111.0,0
8100,1,0.116,0.01551,0.01527,0,0,0,0.06113,0,1920.0,0,0,0.01602,0.1167,0,1.0,0.3025,0.03476,227948.0,0
8101,1,0.116,0.01551,0.431,0,1,1,0.02399,0,1366.0,0,2,0.01602,0.1167,2,2.0,0.08966,0.10034,952728.0,0
8102,1,0.02843,0.0001504,0.431,0,1,1,0.01547,0,1366.0,0,0,0.0004685,0.02843,1,1.0,0.3025,0.0943,207514.0,0
8103,1,0.3562,0.2347,0.431,0,0,0,0.012665,0,1920.0,0,0,0.004883,0.3555,0,1.0,0.3025,0.03204,456545.0,0
8104,1,0.03745,0.03842,0.431,0,1,0,0.0527,0,1366.0,0,2,0.03867,0.0378,0,1.0,0.10547,0.1063,476389.0,0
8105,1,0.3562,0.004917,0.4119,0,1,1,0.002861,0,1366.0,0,0,0.00529,0.3555,1,1.0,0.017669999999999998,0.02275,450489.0,0
8106,1,0.04846,0.042,0.4119,0,1,1,0.0006657,0,1366.0,0,2,0.04034,0.04892,1,1.0,0.1317,0.1164,28557.0,0
8107,1,0.00939,0.009895,0.431,0,1,0,0.1584,0,1920.0,1,1,0.01006,0.00951,1,2.0,0.138,0.1444,241983.0,0
8108,1,0.02267,0.01817,0.431,0,1,0,0.001185,0,1024.0,0,0,0.01823,0.02272,1,1.0,0.3025,0.0943,113922.0,0
8109,1,0.04523,0.04593,0.431,0,1,1,0.02428,0,1920.0,0,2,0.04587,0.04578,4,1.0,,8.8e-05,120803.0,0
8110,1,0.04846,0.042,0.4119,0,1,0,0.005714,0,1600.0,0,0,0.04034,0.04892,1,1.0,0.3025,0.00859,450888.0,0
8111,1,0.3562,0.2347,0.431,0,0,0,0.0527,0,1366.0,0,0,0.1718,0.3555,0,2.0,0.002623,0.1038,151670.0,0
8112,1,0.03745,0.03842,0.431,0,0,0,0.1584,0,1920.0,0,0,0.03867,0.0378,0,1.0,0.3025,0.004555,149142.0,0
8113,1,0.3562,0.009155,0.02974,0,1,0,0.001105,0,1366.0,0,0,0.0088,0.3555,1,1.0,0.0433,0.1038,462769.0,0
8114,1,0.05524,0.0505,0.431,0,1,1,0.02428,0,1920.0,0,2,0.04752,0.0559,2,2.0,0.08966,0.10034,952727.0,0
8115,1,0.014786,0.01521,0.4119,0,6,0,0.02512,0,1280.0,0,0,0.01536,0.014824,1,2.0,0.01595,0.001222,23447.0,0
8116,1,0.3562,0.2347,0.431,0,1,1,0.001826,0,1366.0,0,0,0.1718,0.3555,2,1.0,0.3025,0.10034,464133.0,0
8117,1,0.3562,0.0023350000000000003,0.431,0,1,1,0.0527,0,1366.0,0,0,0.1718,0.0008845000000000002,2,1.0,0.10547,0.1063,239739.0,0
8118,1,0.00808,0.008125,0.431,0,1,1,0.039,0,1920.0,0,2,0.008223999999999999,0.00811,1,1.0,0.08966,0.10034,120963.0,0
8119,1,0.03745,0.03842,0.431,0,0,0,0.1009,0,1600.0,0,0,0.03867,0.0378,0,1.0,0.3025,0.03204,75106.0,0
8120,1,0.3562,0.2347,0.431,0,0,0,0.00733,2,1440.0,0,0,0.1718,0.3555,1,1.0,0.3025,0.01554,476838.0,0
8121,1,0.3562,0.2347,0.431,0,1,0,0.1584,0,1280.0,0,0,0.1718,0.3555,1,1.0,0.1317,0.1038,147637.0,0
8122,1,0.02843,0.00454,0.01797,0,1,0,0.0389,0,1366.0,0,0,0.004616,0.02843,1,2.0,0.006595999999999999,0.00207,217141.0,0
8123,1,0.02301,0.0238,0.4119,0,0,0,0.1009,0,1920.0,0,0,0.02425,0.02324,1,1.0,0.3025,0.01554,200000.0,0
8124,1,0.04523,0.04593,0.4119,0,1,0,0.02313,2,1366.0,0,3,0.04587,0.04578,7,3.0,0.1317,0.1038,101834.0,0
8125,1,0.116,0.003668,0.4119,0,0,1,0.1009,0,1600.0,0,2,0.00402,0.1167,0,2.0,0.10547,0.1063,940248.0,0
8126,1,0.3562,0.2347,0.005226,0,5,1,0.0111,3,1920.0,0,0,0.1718,0.3555,1,1.0,0.3025,0.0943,932250.0,0
8127,1,0.05734,0.04608,0.431,0,1,0,0.0527,0,1366.0,0,0,0.0071,0.0575,0,1.0,0.10547,0.1063,91167.0,0
8128,1,0.00939,0.009895,0.431,0,0,0,0.1584,0,1280.0,0,1,0.01006,0.00951,0,1.0,0.0014880000000000002,0.005436,239385.0,0
8129,1,0.3562,0.2347,0.431,0,1,0,0.0003898,2,1366.0,0,3,0.1718,0.3555,3,1.0,0.0433,0.1038,99900.0,0
8130,0,0.003944,0.00429,0.02391,0,1,0,0.003,0,1600.0,0,0,0.004593,0.003956,0,1.0,0.3025,0.000435,599214.0,0
8131,1,0.02267,0.01817,0.431,0,1,1,0.1584,0,1366.0,0,0,0.01823,0.02272,1,2.0,0.3025,0.0943,189912.0,0
8132,1,0.3562,0.2347,0.431,0,1,0,0.000331,2,1920.0,0,2,0.1718,0.3555,1,1.0,2.4e-07,0.001061,28749.0,0
8133,1,0.04523,0.04593,0.00761,0,0,0,0.0527,0,1920.0,0,4,0.04587,0.04578,0,2.0,0.3025,0.00943,53759.0,0
8134,1,0.05524,0.0505,0.431,0,0,0,0.0527,0,1024.0,0,0,0.04752,0.0559,0,2.0,0.0433,0.1038,227950.0,0
8135,1,0.01895,0.01933,0.007935,1,0,0,0.002802,0,1920.0,0,3,0.01938,0.01913,0,2.0,0.3025,0.01554,237909.0,0
8136,1,0.116,0.000729,0.01797,0,2,0,0.004448,0,1280.0,0,2,0.1718,0.1167,1,1.0,,0.000438,28902.0,0
8137,1,0.3562,0.003668,0.431,0,1,1,0.1009,0,1366.0,0,2,0.00402,0.3555,1,2.0,0.1317,0.1164,457445.0,0
8138,1,0.04846,0.042,0.431,0,1,1,0.1584,0,1600.0,0,0,0.04034,0.04892,1,2.0,0.08966,0.01569,446271.0,0
8139,1,0.3562,0.2347,0.4119,0,1,0,0.02512,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.1317,0.1038,89448.0,0
8140,1,0.014786,0.01521,0.431,0,1,0,0.1584,0,1366.0,0,0,0.01536,0.014824,1,2.0,0.138,0.1444,239236.0,0
8141,1,0.04114,0.03738,0.431,0,1,1,0.00854,0,1366.0,0,2,0.03815,0.0423,2,1.0,0.1317,0.1164,460657.0,0
8142,1,0.00939,0.009895,0.007935,0,1,0,0.004448,2,1366.0,0,0,0.0051270000000000005,0.00951,0,2.0,0.1317,0.1038,199190.0,0
8143,1,0.3562,0.2347,0.431,0,1,0,0.012665,0,1366.0,0,0,0.004326,0.3555,0,1.0,0.0433,0.1038,49899.0,0
8144,1,0.04846,0.042,0.4119,0,2,1,0.0389,0,1920.0,0,2,0.04034,0.04892,1,1.0,0.3025,0.1164,120835.0,0
8145,1,0.3562,0.01021,0.4119,0,1,1,0.06113,0,1366.0,0,2,0.01115,0.3555,2,1.0,0.08966,0.10034,475799.0,0
8146,1,0.116,0.001472,0.4119,0,1,1,0.03644,0,1920.0,0,2,0.0007067,0.1167,1,2.0,0.3025,0.0943,243631.0,0
8147,1,0.02843,0.02031,0.431,0,1,1,0.005146,0,1366.0,0,2,0.02072,0.02843,1,2.0,0.08966,0.10034,953252.0,0
8148,1,0.04114,0.01551,0.431,0,1,1,0.03644,0,1366.0,0,2,0.01569,0.0423,2,1.0,0.1317,0.1164,422315.0,0
8149,1,0.3562,0.01013,0.4119,0,0,0,0.1584,0,2560.0,0,0,0.01284,0.3555,0,1.0,0.3025,0.01499,237908.0,0
8150,1,0.01895,0.01933,0.431,0,0,0,0.0527,0,1920.0,0,2,0.01938,0.01913,0,1.0,0.3025,0.03204,228352.0,0
8151,1,0.04846,0.042,0.4119,0,2,0,0.02512,0,1024.0,0,2,0.04034,0.04892,1,1.0,0.01595,0.0004907000000000001,28902.0,0
8152,1,0.3562,0.2347,0.4119,0,1,0,0.019,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.138,0.1444,51050.0,0
8153,1,0.0024760000000000003,0.003086,0.431,0,0,0,0.0389,0,1024.0,0,0,0.003553,0.0025440000000000003,0,1.0,0.3025,0.01499,113857.0,0
8154,1,0.3562,0.2347,0.431,0,1,1,0.1584,0,1366.0,0,2,0.1718,0.3555,1,2.0,0.138,0.1444,435793.0,0
8155,1,0.01595,0.013330000000000002,0.431,0,0,0,0.1584,0,1920.0,0,0,0.0143,0.01599,8,1.0,,0.00279,25270.0,0
8156,1,0.3562,0.002537,0.431,0,1,0,0.016980000000000002,0,1280.0,0,0,0.0051270000000000005,0.3555,0,1.0,0.0433,0.1038,50900.0,0
8157,1,0.3562,0.2347,0.4119,0,0,0,0.06113,0,1152.0,0,0,0.1718,0.3555,0,2.0,0.3025,0.01499,304693.0,0
8158,1,0.116,0.001553,0.431,0,0,0,0.0389,2,1600.0,0,0,0.001714,0.1167,0,1.0,0.3025,0.01554,61335.0,0
8159,1,0.3562,0.001945,0.431,0,2,1,0.02512,0,1280.0,0,2,0.004326,0.3555,1,1.0,0.01595,0.10034,58506.0,0
8160,1,0.03745,0.03842,0.431,0,1,0,0.011246,0,1920.0,0,2,0.03867,0.0378,2,1.0,0.3025,0.02275,953340.0,0
8161,1,0.0014210000000000002,0.002537,0.431,0,1,0,0.1584,0,1366.0,0,2,0.0051270000000000005,0.001443,1,1.0,0.1317,0.1164,28364.0,0
